"bfs","year","nat_rate_ord","indirect"
4082,2009,1.4099782705307,1
4083,1991,1.49253726005554,0
4083,1992,0,0
4083,1993,0,0
4083,1994,0,0
4083,1995,1.71673822402954,0
4083,1996,0.436681240797043,0
4083,1997,3.9823009967804,0
4083,1998,0,0
4083,1999,0,0
4083,2000,2.05761313438416,0
4083,2001,0,0
4083,2002,2.30769228935242,0
4083,2003,1.96721315383911,0
4083,2004,1.82926821708679,0
4083,2005,0.607902765274048,0
4083,2006,3.79008769989014,0
4083,2007,3.125,0
4083,2008,2.97297286987305,0
4083,2009,4.14364624023438,0
4084,1991,0,0
4084,1992,0,0
4084,1993,0,0
4084,1994,0,0
4084,1995,0,0
4084,1996,0,0
4084,1997,0,0
4084,1998,0,0
4084,1999,0,0
4084,2000,0,0
4084,2001,0,0
4084,2002,0,0
4084,2003,0,0
4084,2004,0,0
4084,2005,0,0
4084,2006,0,0
4084,2007,0,0
4084,2008,0,0
4084,2009,0,0
4091,1991,0,0
4091,1992,0,0
4091,1993,0,0
4091,1994,0,0
4091,1995,3.70370364189148,0
4091,1996,3.33333349227905,0
4091,1997,0,0
4091,1998,0,0
4091,1999,0,0
4091,2000,0,0
4091,2001,0,0
4091,2002,0,0
4091,2003,0,0
4091,2004,0,0
4091,2005,0,0
4091,2006,6.6666669845581,0
4091,2007,7.14285755157471,0
4091,2008,0,0
4091,2009,7.40740728378296,0
4092,1991,0.468384057283401,0
4092,1992,0.464576065540314,0
4092,1993,0.236406624317169,0
4092,1994,2.45327115058899,0
4092,1995,2.20048904418945,0
4092,1996,2.29746055603027,0
4092,1997,4,0
4092,1998,1.13636362552643,0
4092,1999,3.50194525718689,0
4092,2000,3.58514714241028,0
4092,2001,1.13065326213837,0
4092,2002,3.90532541275024,0
4092,2003,4.61711692810059,0
4092,2004,2.46085000038147,0
4092,2005,1.99370408058167,0
4092,2006,5.19480514526367,0
4092,2007,3.59640336036682,0
4092,2008,4.16263294219971,0
4092,2009,4.09914207458496,0
4093,1991,0,0
4093,1992,0,0
4093,1993,8,0
4093,1994,0,0
4093,1995,7.69230794906616,0
4093,1996,0,0
4093,1997,0,0
4093,1998,0,0
4093,1999,0,0
4093,2000,3.84615397453308,0
4093,2001,0,0
4093,2002,0,0
4093,2003,0,0
4093,2004,0,0
4093,2005,0,0
4093,2006,0,0
4093,2007,0,0
4093,2008,9.09090900421143,0
4093,2009,3.33333349227905,0
4094,1991,0,0
4094,1992,0,0
4094,1993,0,0
4094,1994,0,0
4094,1995,0,0
4094,1996,0,0
4094,1997,0,0
4094,1998,0,0
4094,1999,0,0
4094,2000,0,0
4094,2001,0,0
4094,2002,9.30232524871826,0
4094,2003,0,0
4094,2004,0,0
4094,2005,0,0
4094,2006,7.27272701263428,0
4094,2007,0,0
4094,2008,0,0
4094,2009,0,0
4095,1991,1.17647063732147,1
4095,1992,0.900900900363922,1
4095,1993,1.43979060649872,1
4095,1994,1.74346196651459,1
4095,1995,5.7953143119812,1
4095,1996,3.12891125679016,1
4095,1997,2.98313879966736,1
4095,1998,3.38101434707642,1
4095,1999,2.42346930503845,1
4095,2000,1.16414439678192,1
4095,2001,2.95404815673828,1
4095,2002,3.66108798980713,1
4095,2003,2.61306548118591,1
4095,2004,3.37186908721924,1
4095,2005,2.18181824684143,1
4095,2006,5.50847482681274,1
4095,2007,4.03433465957642,1
4095,2008,2.66666674613953,1
4095,2009,0.333333343267441,1
4100,1991,0.675675690174103,0
4100,1992,1.27388536930084,0
4100,1993,1.2195121049881,0
4100,1994,1.22699379920959,0
4100,1995,1.57068049907684,0
4100,1996,8.33333396911621,0
4100,1997,2.1008403301239,0
4100,1998,3.7344400882721,0
4100,1999,0.796812772750854,0
4100,2000,1.85873603820801,0
4100,2001,0,0
4100,2002,1.48698878288269,0
4100,2003,5.45454549789429,0
4100,2004,6.0402684211731,0
4100,2005,0.647249221801758,0
4100,2006,6.9486403465271,0
4100,2007,1.76470601558685,0
4100,2008,0.859598815441132,0
4100,2009,2.27272725105286,0
4104,1991,3.29670357704163,0
4104,1992,2.32558131217957,0
4104,1993,0,0
4104,1994,1.04166674613953,0
4104,1995,3.3057849407196,0
4104,1996,0.847457647323608,0
4104,1997,1.58730173110962,0
4104,1998,2.34375,0
4104,1999,0,0
4104,2000,1.26582276821136,0
4104,2001,1.65745854377747,0
4104,2002,2.12765955924988,0
4104,2003,0.549450576305389,0
4104,2004,0.518134713172913,0
4104,2005,2.67379665374756,0
4104,2006,4.25531911849976,0
4104,2007,2.7322404384613,0
4104,2008,2.11640214920044,0
4104,2009,0.990099012851715,0
4105,1991,0,0
4105,1992,0,0
4105,1993,0,0
4105,1994,0,0
4105,1995,0,0
4105,1996,0,0
4105,1997,0,0
4105,1998,0,0
4105,1999,0,0
4105,2000,0,0
4105,2001,0,0
4105,2002,0,0
4105,2003,0,0
4105,2004,0,0
4105,2005,0,0
4105,2006,0,0
4105,2007,0,0
4105,2008,0,0
4105,2009,0,0
4106,1991,0,0
4106,1992,0,0
4106,1993,0,0
4106,1994,0,0
4106,1995,0,0
4106,1996,20,0
4106,1997,0,0
4106,1998,0,0
4106,1999,0,0
4106,2000,8.33333396911621,0
4106,2001,0,0
4106,2002,7.69230794906616,0
4106,2003,0,0
4106,2004,0,0
4106,2005,0,0
4106,2006,0,0
4106,2007,0,0
4106,2008,0,0
4106,2009,0,0
4110,1991,0,0
4110,1992,0,0
4110,1993,0,0
4110,1994,0,0
4110,1995,8,0
4110,1996,0,0
4110,1997,11.1111116409302,0
4110,1998,0,0
4110,1999,0,0
4110,2000,5.88235282897949,0
4110,2001,0,0
4110,2002,11.1111116409302,0
4110,2003,0,0
4110,2004,15.0000009536743,0
4110,2005,0,0
4110,2006,6.25,0
4110,2007,0,0
4110,2008,0,0
4110,2009,0,0
4112,1991,0,0
4112,1992,0,0
4112,1993,0,0
4112,1994,0,0
4112,1995,0,0
4112,1996,0,0
4112,1997,0,0
4112,1998,0,0
4112,1999,7.69230794906616,0
4112,2000,0,0
4112,2001,0,0
4112,2002,0,0
4112,2003,0,0
4112,2004,14.2857151031494,0
4112,2005,0,0
4112,2006,4,0
4112,2007,25,0
4112,2008,13.043478012085,0
4112,2009,0,0
4120,1991,0,0
4120,1992,1.4084507226944,0
4120,1993,0,0
4120,1994,2.53164553642273,0
4120,1995,6.41025686264038,0
4120,1996,1.25,0
4120,1997,11.764705657959,0
4120,1998,2.24719095230103,0
4120,1999,4.30107545852661,0
4120,2000,3.06122446060181,0
4120,2001,1.13636362552643,0
4120,2002,6.41025686264038,0
4120,2003,5.06329107284546,0
4120,2004,3.70370364189148,0
4120,2005,8.13953495025635,0
4120,2006,6.97674465179443,0
4120,2007,9.63855361938477,0
4120,2008,7.40740728378296,0
4120,2009,2.29885053634644,0
4121,1991,10,0
4121,1992,0,0
4121,1993,1.53846156597137,0
4121,1994,0,0
4121,1995,1.5625,0
4121,1996,0,0
4121,1997,1.31578946113586,0
4121,1998,0,0
4121,1999,0,0
4121,2000,0,0
4121,2001,0.96153849363327,0
4121,2002,0,0
4121,2003,0,0
4121,2004,2.20588231086731,0
4121,2005,0,0
4121,2006,16.3043479919434,0
4121,2007,4,0
4121,2008,10.8571424484253,0
4121,2009,3.24324321746826,0
4122,1991,3.77358484268188,0
4122,1992,2.08333349227905,0
4122,1993,6.12244892120361,0
4122,1994,0,0
4122,1995,9.75609683990479,0
4122,1996,0,0
4122,1997,0,0
4122,1998,0,0
4122,1999,0,0
4122,2000,0,0
4122,2001,0,0
4122,2002,5.55555582046509,0
4122,2003,1.69491529464722,0
4122,2004,0,0
4122,2005,1.5151515007019,0
4122,2006,2.94117641448975,0
4122,2007,0,0
4122,2008,1.36986303329468,0
4122,2009,0,0
4123,1991,0,1
4123,1992,0.583430588245392,1
4123,1993,1.21506690979004,1
4123,1994,1.18906056880951,1
4123,1995,3.25960397720337,1
4123,1996,2.31749725341797,1
4123,1997,1.46520149707794,1
4123,1998,1.43884897232056,1
4123,1999,4.94699668884277,1
4123,2000,2.51716256141663,1
4123,2001,2.24358987808228,1
4123,2002,6.4143009185791,1
4123,2003,5.94369125366211,1
4123,2004,2.25711488723755,1
4123,2005,2.1575984954834,1
4123,2006,6.78119373321533,1
4123,2007,4.70162725448608,1
4123,2008,6.88729858398438,1
4123,2009,6.19872379302979,1
4131,1991,0,0
4131,1992,0,0
4131,1993,0,0
4131,1994,0,0
4131,1995,0,0
4131,1996,0,0
4131,1997,0,0
4131,1998,0,0
4131,1999,1.13636362552643,0
4131,2000,0,0
4131,2001,0,0
4131,2002,10.3448276519775,0
4131,2003,2.06185555458069,0
4131,2004,0,0
4131,2005,5.82524299621582,0
4131,2006,9.09090900421143,0
4131,2007,0,0
4131,2008,6.3063063621521,0
4131,2009,0,0
4132,1991,0,0
4132,1992,0,0
4132,1993,0,0
4132,1994,0,0
4132,1995,0,0
4132,1996,6.6666669845581,0
4132,1997,0,0
4132,1998,0,0
4132,1999,2.08333349227905,0
4132,2000,9.09090900421143,0
4132,2001,0,0
4132,2002,8.33333396911621,0
4132,2003,0,0
4132,2004,11.1111116409302,0
4132,2005,2.17391300201416,0
4132,2006,21.4285717010498,0
4132,2007,0,0
4132,2008,0,0
4132,2009,2.38095235824585,0
4134,1991,0,0
4134,1992,0,0
4134,1993,0,0
4134,1994,3.92156887054443,0
4134,1995,2.04081630706787,0
4134,1996,0,0
4134,1997,3.44827580451965,0
4134,1998,3.22580623626709,0
4134,1999,0,0
4134,2000,0,0
4134,2001,0,0
4134,2002,0,0
4134,2003,0,0
4134,2004,0,0
4134,2005,1.13636362552643,0
4134,2006,0,0
4134,2007,0,0
4134,2008,9.09090900421143,0
4134,2009,0,0
4135,1991,0,0
4135,1992,3.94736814498901,0
4135,1993,0,0
4135,1994,0,0
4135,1995,0,0
4135,1996,1.92307698726654,0
4135,1997,0.943396210670471,0
4135,1998,3.5087718963623,0
4135,1999,0,0
4135,2000,1.62601613998413,0
4135,2001,0,0
4135,2002,5.14705896377563,0
4135,2003,0,0
4135,2004,1.93548393249512,0
4135,2005,0.657894730567932,0
4135,2006,4.5751633644104,0
4135,2007,0.653594791889191,0
4135,2008,0.694444477558136,0
4135,2009,0,0
4137,1991,0,0
4137,1992,0,0
4137,1993,0,0
4137,1994,0,0
4137,1995,0,0
4137,1996,0,0
4137,1997,0,0
4137,1998,0,0
4137,1999,0,0
4137,2000,0,0
4137,2001,0,0
4137,2002,0,0
4137,2003,6.6666669845581,0
4137,2004,0,0
4137,2005,0,0
4137,2006,0,0
4137,2007,0,0
4137,2008,0,0
4137,2009,5.26315784454346,0
4143,1991,22.2222232818604,0
4143,1992,0,0
4143,1993,0,0
4143,1994,0,0
4143,1995,9.5238094329834,0
4143,1996,33.3333358764648,0
4143,1997,0,0
4143,1998,0,0
4143,1999,0,0
4143,2000,0,0
4143,2001,3.03030300140381,0
4143,2002,0,0
4143,2003,2.56410264968872,0
4143,2004,4.87804841995239,0
4143,2005,0,0
4143,2006,6.81818199157715,0
4143,2007,4.87804841995239,0
4143,2008,0,0
4143,2009,0,0
4146,1991,2.12765955924988,0
4146,1992,0.483091771602631,0
4146,1993,0,0
4146,1994,0,0
4146,1995,1.59362554550171,0
4146,1996,1.2048192024231,0
4146,1997,0.760456264019012,0
4146,1998,0.336700320243835,0
4146,1999,0.303951382637024,0
4146,2000,0.281690120697021,0
4146,2001,1.04986882209778,0
4146,2002,2.39361715316772,0
4146,2003,1.26582276821136,0
4146,2004,3.41463422775269,0
4146,2005,2.61904764175415,0
4146,2006,4.11899328231812,0
4146,2007,1.6279069185257,0
4146,2008,2.53456211090088,0
4146,2009,0.907029509544373,0
4147,1991,0,0
4147,1992,0,0
4147,1993,0,0
4147,1994,0,0
4147,1995,0,0
4147,1996,0,0
4147,1997,0,0
4147,1998,0,0
4147,1999,0,0
4147,2000,0,0
4147,2001,0,0
4147,2002,0,0
4147,2003,8.33333396911621,0
4147,2004,1.88679242134094,0
4147,2005,1.85185182094574,0
4147,2006,3.77358484268188,0
4147,2007,1.81818175315857,0
4147,2008,0,0
4147,2009,0,0
4163,1991,0,0
4163,1992,0,0
4163,1993,0,0
4163,1994,0,0
4163,1995,0,0
4163,1996,3.77358484268188,0
4163,1997,1.63043475151062,0
4163,1998,0,0
4163,1999,6.52741479873657,0
4163,2000,3.67454075813293,0
4163,2001,1.70316302776337,0
4163,2002,5.099778175354,0
4163,2003,0.61224490404129,0
4163,2004,2.71317839622498,0
4163,2005,1.4084507226944,0
4163,2006,4.51713371276855,0
4163,2007,2.49632883071899,0
4163,2008,5.7142858505249,0
4163,2009,2.1961932182312,0
4166,1991,0,0
4166,1992,0,0
4166,1993,0,0
4166,1994,0,0
4166,1995,0,0
4166,1996,25,0
4166,1997,0,0
4166,1998,0,0
4166,1999,0,0
4166,2000,0,0
4166,2001,0,0
4166,2002,0,0
4166,2003,0,0
4166,2004,0,0
4166,2005,0,0
4166,2006,0,0
4166,2007,1.96078443527222,0
4166,2008,21.0526313781738,0
4166,2009,3.33333349227905,0
4167,1991,0,0
4167,1992,0,0
4167,1993,0,0
4167,1994,0,0
4167,1995,0,0
4167,1996,0,0
4167,1997,0,0
4167,1998,0,0
4167,1999,0,0
4167,2000,0,0
4167,2001,0,0
4167,2002,0,0
4167,2003,15.7894725799561,0
4167,2004,4,0
4167,2005,9.43396282196045,0
4167,2006,0,0
4167,2007,2.04081630706787,0
4167,2008,0,0
4167,2009,0,0
4169,1991,4.16666698455811,0
4169,1992,0,0
4169,1993,0,0
4169,1994,0,0
4169,1995,0,0
4169,1996,18.0555553436279,0
4169,1997,4.83870935440063,0
4169,1998,5.33333349227905,0
4169,1999,1.35135138034821,0
4169,2000,0,0
4169,2001,0,0
4169,2002,5.49450540542603,0
4169,2003,0.990099012851715,0
4169,2004,3.80952405929565,0
4169,2005,0.892857193946838,0
4169,2006,0,0
4169,2007,0.689655184745789,0
4169,2008,3.97351002693176,0
4169,2009,0,0
4170,1991,0.327868849039078,0
4170,1992,0,0
4170,1993,0,0
4170,1994,0.597014904022217,0
4170,1995,3.96341466903687,0
4170,1996,2.8213164806366,0
4170,1997,0.598802447319031,0
4170,1998,4.95626831054688,0
4170,1999,3.64741635322571,0
4170,2000,1.54320991039276,0
4170,2001,0.59171599149704,0
4170,2002,6.5714282989502,0
4170,2003,1.68067240715027,0
4170,2004,3.45744681358337,0
4170,2005,1.5625,0
4170,2006,4.60358047485352,0
4170,2007,4.54545450210571,0
4170,2008,2.54452919960022,0
4170,2009,1.52671754360199,0
4175,1991,0,0
4175,1992,0,0
4175,1993,0,0
4175,1994,0,0
4175,1995,0,0
4175,1996,11.764705657959,0
4175,1997,0,0
4175,1998,0,0
4175,1999,0,0
4175,2000,0,0
4175,2001,3.84615397453308,0
4175,2002,3.70370364189148,0
4175,2003,6.6666669845581,0
4175,2004,2.63157892227173,0
4175,2005,0,0
4175,2006,10.5263156890869,0
4175,2007,0,0
4175,2008,0,0
4175,2009,6.6666669845581,0
4176,1991,0,0
4176,1992,0,0
4176,1993,0,0
4176,1994,0,0
4176,1995,0,0
4176,1996,20,0
4176,1997,0,0
4176,1998,0,0
4176,1999,0,0
4176,2000,0,0
4176,2001,4.34782600402832,0
4176,2002,12,0
4176,2003,0,0
4176,2004,3.33333349227905,0
4176,2005,0,0
4176,2006,2.77777791023254,0
4176,2007,0,0
4176,2008,4.65116262435913,0
4176,2009,0,0
4177,1991,0,0
4177,1992,0,0
4177,1993,0,0
4177,1994,12.8571434020996,0
4177,1995,15.1515159606934,0
4177,1996,0,0
4177,1997,8.06451606750488,0
4177,1998,0,0
4177,1999,0,0
4177,2000,2.70270276069641,0
4177,2001,2.40963840484619,0
4177,2002,6.02409648895264,0
4177,2003,3.40909099578857,0
4177,2004,5.15463924407959,0
4177,2005,0,0
4177,2006,7.6271185874939,0
4177,2007,4.23728847503662,0
4177,2008,7.50000047683716,0
4177,2009,0.92592591047287,0
4179,1991,0,0
4179,1992,0,0
4179,1993,0,0
4179,1994,0,0
4179,1995,0,0
4179,1996,0,0
4179,1997,0,0
4179,1998,0,0
4179,1999,12.5,0
4179,2000,0,0
4179,2001,4.34782600402832,0
4179,2002,0,0
4179,2003,0,0
4179,2004,0,0
4179,2005,5.12820529937744,0
4179,2006,2.38095235824585,0
4179,2007,0,0
4179,2008,4.54545450210571,0
4179,2009,4.25531911849976,0
4181,1991,0,0
4181,1992,10,0
4181,1993,0,0
4181,1994,0,0
4181,1995,0,0
4181,1996,0,0
4181,1997,0,0
4181,1998,0,0
4181,1999,0,0
4181,2000,0,0
4181,2001,14.705883026123,0
4181,2002,14.2857151031494,0
4181,2003,2.32558131217957,0
4181,2004,6.25,0
4181,2005,4.34782600402832,0
4181,2006,21.9512195587158,0
4181,2007,0,0
4181,2008,0,0
4181,2009,0,0
4194,1991,0,0
4194,1992,0,0
4194,1993,0,0
4194,1994,0,0
4194,1995,0,0
4194,1996,0,0
4194,1997,0,0
4194,1998,0,0
4194,1999,0,0
4194,2000,0,0
4194,2001,0,0
4194,2002,0,0
4194,2003,7.57575798034668,0
4194,2004,0,0
4194,2005,0,0
4194,2006,8.75,0
4194,2007,0,0
4194,2008,0,0
4194,2009,0,0
4195,1991,0,0
4195,1992,0,0
4195,1993,0,0
4195,1994,0,0
4195,1995,0,0
4195,1996,0,0
4195,1997,0,0
4195,1998,0,0
4195,1999,0,0
4195,2000,0,0
4195,2001,0,0
4195,2002,18.75,0
4195,2003,7.69230794906616,0
4195,2004,12.5,0
4195,2005,0,0
4195,2006,0,0
4195,2007,6.6666669845581,0
4195,2008,0,0
4195,2009,4.87804841995239,0
4196,1991,1.68067240715027,0
4196,1992,0,0
4196,1993,0,0
4196,1994,0,0
4196,1995,2.06896543502808,0
4196,1996,0,0
4196,1997,1.41843962669373,0
4196,1998,0,0
4196,1999,0,0
4196,2000,0,0
4196,2001,0,0
4196,2002,0.632911384105682,0
4196,2003,1.2578616142273,0
4196,2004,6.74846601486206,0
4196,2005,0,0
4196,2006,5.45454549789429,0
4196,2007,0.552486181259155,0
4196,2008,3.24324321746826,0
4196,2009,1.10497236251831,0
4197,1991,0,0
4197,1992,0,0
4197,1993,0,0
4197,1994,0,0
4197,1995,0,0
4197,1996,0,0
4197,1997,0,0
4197,1998,0,0
4197,1999,3.22580623626709,0
4197,2000,0,0
4197,2001,6.77966117858887,0
4197,2002,0,0
4197,2003,0,0
4197,2004,0,0
4197,2005,0,0
4197,2006,3.5087718963623,0
4197,2007,0,0
4197,2008,8.9285717010498,0
4197,2009,0,0
4200,1991,1.05820107460022,0
4200,1992,0,0
4200,1993,0,0
4200,1994,0.510204076766968,0
4200,1995,0.487804889678955,0
4200,1996,0.483091771602631,0
4200,1997,0.452488720417023,0
4200,1998,1.28755366802216,0
4200,1999,0,0
4200,2000,0,0
4200,2001,0,0
4200,2002,0.645161271095276,0
4200,2003,2.12765955924988,0
4200,2004,1.14942526817322,0
4200,2005,0.874635577201843,0
4200,2006,2.02898550033569,0
4200,2007,1.93905806541443,0
4200,2008,0.746268630027771,0
4200,2009,1.49625933170319,0
4201,1991,0.104712039232254,1
4201,1992,0.503524661064148,1
4201,1993,0.300902724266052,1
4201,1994,0.19212295114994,1
4201,1995,1.59027123451233,1
4201,1996,1.19926202297211,1
4201,1997,2.45231604576111,1
4201,1998,0.268576562404633,1
4201,1999,2.74336290359497,1
4201,2000,2.76577353477478,1
4201,2001,2.88624787330627,1
4201,2002,3.26906967163086,1
4201,2003,3.93305420875549,1
4201,2004,2.22588634490967,1
4201,2005,2.13101816177368,1
4201,2006,6.49056577682495,1
4201,2007,2.59344029426575,1
4201,2008,3.17940926551819,1
4201,2009,2.79456186294556,1
4202,1991,0,0
4202,1992,0,0
4202,1993,0,0
4202,1994,2.38095235824585,0
4202,1995,1.22699379920959,0
4202,1996,0,0
4202,1997,2.08333349227905,0
4202,1998,0,0
4202,1999,0.740740716457367,0
4202,2000,0.719424486160278,0
4202,2001,0,0
4202,2002,2.18978095054626,0
4202,2003,3.52112698554993,0
4202,2004,2.12765955924988,0
4202,2005,1.37931036949158,0
4202,2006,4.5751633644104,0
4202,2007,0,0
4202,2008,8.80503177642822,0
4202,2009,0,0
4203,1991,0.409836053848267,0
4203,1992,1.23966944217682,0
4203,1993,2.56410264968872,0
4203,1994,0,0
4203,1995,3.20000004768372,0
4203,1996,0,0
4203,1997,2.88065838813782,0
4203,1998,1.24481332302094,0
4203,1999,2,0
4203,2000,3.10077524185181,0
4203,2001,3.59999990463257,0
4203,2002,0,0
4203,2003,4.98220634460449,0
4203,2004,5.22648096084595,0
4203,2005,0,0
4203,2006,4.41640377044678,0
4203,2007,0.305810421705246,0
4203,2008,3.7142858505249,0
4203,2009,0,0
4204,1991,0.276243090629578,0
4204,1992,0.57803463935852,0
4204,1993,0.290697664022446,0
4204,1994,0,0
4204,1995,1.59574472904205,0
4204,1996,3.4031412601471,0
4204,1997,3.24324321746826,0
4204,1998,0.79365086555481,0
4204,1999,1.7369726896286,0
4204,2000,8.0378246307373,0
4204,2001,3.20366144180298,0
4204,2002,1.47058820724487,0
4204,2003,5.08806276321411,0
4204,2004,5.78358221054077,0
4204,2005,4.27807474136353,0
4204,2006,6.05564641952515,0
4204,2007,4.11392402648926,0
4204,2008,4.83383703231812,0
4204,2009,1.20845925807953,0
4206,1991,0,0
4206,1992,0,0
4206,1993,0,0
4206,1994,0,0
4206,1995,3.37423300743103,0
4206,1996,1.26582276821136,0
4206,1997,0,0
4206,1998,1.18343198299408,0
4206,1999,1.39275765419006,0
4206,2000,5.42005395889282,0
4206,2001,0.2865329682827,0
4206,2002,4.9180326461792,0
4206,2003,5.23415994644165,0
4206,2004,2.96495938301086,0
4206,2005,1.75879395008087,0
4206,2006,6.33484220504761,0
4206,2007,1.84331798553467,0
4206,2008,4.15704393386841,0
4206,2009,0.904977440834045,0
4209,1991,0.238095253705978,0
4209,1992,0.471698105335236,0
4209,1993,0,0
4209,1994,0.229357793927193,0
4209,1995,0.892857193946838,0
4209,1996,0.436681240797043,0
4209,1997,0,0
4209,1998,0,0
4209,1999,0.636942684650421,0
4209,2000,2.23577237129211,0
4209,2001,2.77227711677551,0
4209,2002,2.05607461929321,0
4209,2003,1.46252286434174,0
4209,2004,1.66666674613953,0
4209,2005,2.85714292526245,0
4209,2006,1.95035469532013,0
4209,2007,0,0
4209,2008,3.75000023841858,0
4209,2009,0.175438597798347,0
4210,1991,0,0
4210,1992,0,0
4210,1993,0,0
4210,1994,0,0
4210,1995,0,0
4210,1996,0,0
4210,1997,1.21212112903595,0
4210,1998,1.2048192024231,0
4210,1999,1.15606927871704,0
4210,2000,3.63636350631714,0
4210,2001,0,0
4210,2002,0,0
4210,2003,1.03092777729034,0
4210,2004,1.87793433666229,0
4210,2005,0,0
4210,2006,4.38596487045288,0
4210,2007,0,0
4210,2008,0.888888895511627,0
4210,2009,3.38983058929443,0
4223,1991,0,0
4223,1992,0,0
4223,1993,0,0
4223,1994,0,0
4223,1995,11.1111116409302,0
4223,1996,2.70270276069641,0
4223,1997,7.50000047683716,0
4223,1998,0,0
4223,1999,0,0
4223,2000,2.12765955924988,0
4223,2001,9.43396282196045,0
4223,2002,12.7272720336914,0
4223,2003,0,0
4223,2004,10.9375,0
4223,2005,5.97014904022217,0
4223,2006,5.97014904022217,0
4223,2007,0,0
4223,2008,8.19672107696533,0
4223,2009,0,0
4227,1991,0,0
4227,1992,0,0
4227,1993,0,0
4227,1994,0,0
4227,1995,0,0
4227,1996,0,0
4227,1997,0,0
4227,1998,14.2857151031494,0
4227,1999,0,0
4227,2000,12.5,0
4227,2001,0,0
4227,2002,0,0
4227,2003,0,0
4227,2004,0,0
4227,2005,0,0
4227,2006,8.33333396911621,0
4227,2007,0,0
4227,2008,0,0
4227,2009,0,0
4228,1991,0,0
4228,1992,0,0
4228,1993,0,0
4228,1994,0,0
4228,1995,3.84615397453308,0
4228,1996,3.94736814498901,0
4228,1997,8.75,0
4228,1998,0,0
4228,1999,0,0
4228,2000,0,0
4228,2001,5.45454549789429,0
4228,2002,3.41880369186401,0
4228,2003,16.2601623535156,0
4228,2004,7.89473628997803,0
4228,2005,2.38095235824585,0
4228,2006,3.93700790405273,0
4228,2007,0.806451559066772,0
4228,2008,0.775193810462952,0
4228,2009,2.96296286582947,0
4230,1991,0,0
4230,1992,4.7619047164917,0
4230,1993,0,0
4230,1994,0,0
4230,1995,0,0
4230,1996,4.34782600402832,0
4230,1997,0,0
4230,1998,0,0
4230,1999,17.3913040161133,0
4230,2000,0,0
4230,2001,5.26315784454346,0
4230,2002,0,0
4230,2003,16.6666679382324,0
4230,2004,0,0
4230,2005,0,0
4230,2006,19.230770111084,0
4230,2007,0,0
4230,2008,0,0
4230,2009,0,0
4231,1991,0,0
4231,1992,0,0
4231,1993,0,0
4231,1994,0,0
4231,1995,0,0
4231,1996,0,0
4231,1997,0,0
4231,1998,0,0
4231,1999,0,0
4231,2000,0,0
4231,2001,0,0
4231,2002,5.88235282897949,0
4231,2003,0,0
4231,2004,28.5714302062988,0
4231,2005,0,0
4231,2006,0,0
4231,2007,0,0
4231,2008,0,0
4231,2009,0,0
4235,1991,0,0
4235,1992,0,0
4235,1993,0,0
4235,1994,0,0
4235,1995,0,0
4235,1996,0,0
4235,1997,0,0
4235,1998,11.764705657959,0
4235,1999,0,0
4235,2000,0,0
4235,2001,0,0
4235,2002,0,0
4235,2003,0,0
4235,2004,0,0
4235,2005,0,0
4235,2006,3.22580623626709,0
4235,2007,9.09090900421143,0
4235,2008,6.25,0
4235,2009,0,0
4237,1991,0,0
4237,1992,0,0
4237,1993,0,0
4237,1994,0,0
4237,1995,0,0
4237,1996,0,0
4237,1997,0,0
4237,1998,0,0
4237,1999,0,0
4237,2000,0,0
4237,2001,0,0
4237,2002,0,0
4237,2003,0,0
4237,2004,0,0
4237,2005,12.9032249450684,0
4237,2006,2.94117641448975,0
4237,2007,0,0
4237,2008,8.57142925262451,0
4237,2009,0,0
4238,1991,0,0
4238,1992,4.7619047164917,0
4238,1993,0,0
4238,1994,0,0
4238,1995,0,0
4238,1996,5.26315784454346,0
4238,1997,0,0
4238,1998,0,0
4238,1999,0,0
4238,2000,0,0
4238,2001,0,0
4238,2002,0,0
4238,2003,0,0
4238,2004,13.6363639831543,0
4238,2005,0,0
4238,2006,0,0
4238,2007,0,0
4238,2008,0,0
4238,2009,3.44827580451965,0
4239,1991,0,0
4239,1992,0,0
4239,1993,1.66666674613953,0
4239,1994,0.877192974090576,0
4239,1995,0.862068951129913,0
4239,1996,3.67647075653076,0
4239,1997,0,0
4239,1998,0,0
4239,1999,1.37931036949158,0
4239,2000,0,0
4239,2001,2.38095235824585,0
4239,2002,0.568181812763214,0
4239,2003,0.507614195346832,0
4239,2004,2.8301887512207,0
4239,2005,0,0
4239,2006,0,0
4239,2007,2.08333349227905,0
4239,2008,1.97628462314606,0
4239,2009,1.98412704467773,0
4240,1991,0,0
4240,1992,0,0
4240,1993,0,0
4240,1994,0,0
4240,1995,0,0
4240,1996,1.96078443527222,0
4240,1997,0,0
4240,1998,0,0
4240,1999,4.7619047164917,0
4240,2000,0,0
4240,2001,0,0
4240,2002,4.22535181045532,0
4240,2003,0,0
4240,2004,0,0
4240,2005,1.03092777729034,0
4240,2006,10.8695650100708,0
4240,2007,0,0
4240,2008,0,0
4240,2009,0,0
4253,1991,2.12765955924988,0
4253,1992,0,0
4253,1993,1.03092777729034,0
4253,1994,3.22580623626709,0
4253,1995,1.07526886463165,0
4253,1996,0,0
4253,1997,3.88349509239197,0
4253,1998,6.73076963424683,0
4253,1999,0.884955763816833,0
4253,2000,1.60000002384186,0
4253,2001,0,0
4253,2002,3.14960622787476,0
4253,2003,3.07692313194275,0
4253,2004,1.49253726005554,0
